name,window,D,V,accuracy,exec_time
1,2,2.4,4.2,0.857140.0262
2,2,2.4,4.2,1.00.03989
3,2,2.4,4.2,1.00.05926
4,2,2.4,4.2,1.00.07737
5,2,2.4,4.2,1.00.09471
6,2,2.4,4.2,1.00.11105
7,2,2.4,4.2,1.00.12677
8,2,2.4,4.2,1.00.14484
9,2,2.4,4.2,1.00.16692
10,2,2.4,4.2,1.00.10878
